12-11-2017 19:31:43|GetORESScore: Query of ORES score from revid 338925|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:31:43|GetORESScore: Query of ORES score from revid done, Strings: GF: 0,34684572181425644 DMG:0,8208173801364962|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:31:43|GetORESScore: Query of ORES score from revid done, Double: GF: 34,68 DMG:82,08|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:32:24|GetLastRevID: Query of last RevisionID of page "User%3APeriodiBOT".|LOCAL|PeriodiBOT-TestWiki|LOG
12-11-2017 19:32:24|GetLastRevID: Starting Wikipedia last RevisionID of page "User:PeriodiBOT".|LOCAL|PeriodiBOT-TestWiki|LOG
12-11-2017 19:32:24|GetLastRevID: Query of last RevisionID of page "User%3APeriodiBOT successful, result: 338957|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:32:24|GetORESScore: Query of ORES score from revid 338957|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:32:24|GetORESScore: Query of ORES score from revid done, Strings: GF: 0,33389026653436876 DMG:0,6324989424842626|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:32:24|GetORESScore: Query of ORES score from revid done, Double: GF: 33,39 DMG:63,25|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:32:25|GrillitusArchive: Page User:PeriodiBOT|LOCAL|PeriodiBOT-TestWiki|LOG
12-11-2017 19:32:27|GetLastRevID: Starting Wikipedia last RevisionID of page "User:PeriodiBOT/Archivo-00-índice".|LOCAL|PeriodiBOT-TestWiki|LOG
12-11-2017 19:32:27|GetLastRevID: Query of last RevisionID of page "User%3APeriodiBOT%2FArchivo-00-%C3%ADndice".|LOCAL|PeriodiBOT-TestWiki|LOG
12-11-2017 19:32:27|GetLastRevID: Query of last RevisionID of page "User%3APeriodiBOT%2FArchivo-00-%C3%ADndice successful, result: 338925|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:32:27|GetORESScore: Query of ORES score from revid 338925|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:32:27|GetORESScore: Query of ORES score from revid done, Double: GF: 34,68 DMG:82,08|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:32:27|GetORESScore: Query of ORES score from revid done, Strings: GF: 0,34684572181425644 DMG:0,8208173801364962|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:32:50|GetLastRevID: Starting Wikipedia last RevisionID of page "User:PeriodiBOT".|LOCAL|PeriodiBOT-TestWiki|LOG
12-11-2017 19:32:50|GetLastRevID: Query of last RevisionID of page "User%3APeriodiBOT".|LOCAL|PeriodiBOT-TestWiki|LOG
12-11-2017 19:32:50|GetLastRevID: Query of last RevisionID of page "User%3APeriodiBOT successful, result: 338957|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:32:50|GetORESScore: Query of ORES score from revid 338957|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:32:50|GetORESScore: Query of ORES score from revid done, Double: GF: 33,39 DMG:63,25|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:32:50|GetORESScore: Query of ORES score from revid done, Strings: GF: 0,33389026653436876 DMG:0,6324989424842626|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:32:50|GrillitusArchive: Page User:PeriodiBOT|LOCAL|PeriodiBOT-TestWiki|LOG
12-11-2017 19:32:54|GetLastRevID: Starting Wikipedia last RevisionID of page "User:PeriodiBOT/Archivo-00-índice".|LOCAL|PeriodiBOT-TestWiki|LOG
12-11-2017 19:32:54|GetLastRevID: Query of last RevisionID of page "User%3APeriodiBOT%2FArchivo-00-%C3%ADndice".|LOCAL|PeriodiBOT-TestWiki|LOG
12-11-2017 19:32:54|GetORESScore: Query of ORES score from revid 338925|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:32:54|GetLastRevID: Query of last RevisionID of page "User%3APeriodiBOT%2FArchivo-00-%C3%ADndice successful, result: 338925|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:32:54|GetORESScore: Query of ORES score from revid done, Strings: GF: 0,34684572181425644 DMG:0,8208173801364962|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:32:54|GetORESScore: Query of ORES score from revid done, Double: GF: 34,68 DMG:82,08|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:33:33|GetLastRevID: Starting Wikipedia last RevisionID of page "User:PeriodiBOT".|LOCAL|PeriodiBOT-TestWiki|LOG
12-11-2017 19:33:33|GetLastRevID: Query of last RevisionID of page "User%3APeriodiBOT".|LOCAL|PeriodiBOT-TestWiki|LOG
12-11-2017 19:33:33|GetLastRevID: Query of last RevisionID of page "User%3APeriodiBOT successful, result: 338957|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:33:33|GetORESScore: Query of ORES score from revid 338957|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:33:34|GetORESScore: Query of ORES score from revid done, Strings: GF: 0,33389026653436876 DMG:0,6324989424842626|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:33:34|GetORESScore: Query of ORES score from revid done, Double: GF: 33,39 DMG:63,25|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:33:34|GrillitusArchive: Page User:PeriodiBOT|LOCAL|PeriodiBOT-TestWiki|LOG
12-11-2017 19:33:35|GetLastRevID: Starting Wikipedia last RevisionID of page "User:PeriodiBOT/Archivo-00-índice".|LOCAL|PeriodiBOT-TestWiki|LOG
12-11-2017 19:33:35|GetLastRevID: Query of last RevisionID of page "User%3APeriodiBOT%2FArchivo-00-%C3%ADndice".|LOCAL|PeriodiBOT-TestWiki|LOG
12-11-2017 19:33:35|GetLastRevID: Query of last RevisionID of page "User%3APeriodiBOT%2FArchivo-00-%C3%ADndice successful, result: 338925|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:33:35|GetORESScore: Query of ORES score from revid 338925|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:33:35|GetORESScore: Query of ORES score from revid done, Double: GF: 34,68 DMG:82,08|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:33:35|GetORESScore: Query of ORES score from revid done, Strings: GF: 0,34684572181425644 DMG:0,8208173801364962|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:07|GetLastRevID: Starting Wikipedia last RevisionID of page "User:PeriodiBOT".|LOCAL|PeriodiBOT-TestWiki|LOG
12-11-2017 19:35:07|GetLastRevID: Query of last RevisionID of page "User%3APeriodiBOT".|LOCAL|PeriodiBOT-TestWiki|LOG
12-11-2017 19:35:08|GetLastRevID: Query of last RevisionID of page "User%3APeriodiBOT successful, result: 338957|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:08|GetORESScore: Query of ORES score from revid 338957|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:08|GetORESScore: Query of ORES score from revid done, Strings: GF: 0,33389026653436876 DMG:0,6324989424842626|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:08|GetORESScore: Query of ORES score from revid done, Double: GF: 33,39 DMG:63,25|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:09|GrillitusArchive: Page User:PeriodiBOT|LOCAL|PeriodiBOT-TestWiki|LOG
12-11-2017 19:35:09|GetLastRevID: Starting Wikipedia last RevisionID of page "User:PeriodiBOT/Archivo-00-índice".|LOCAL|PeriodiBOT-TestWiki|LOG
12-11-2017 19:35:09|GetLastRevID: Query of last RevisionID of page "User%3APeriodiBOT%2FArchivo-00-%C3%ADndice".|LOCAL|PeriodiBOT-TestWiki|LOG
12-11-2017 19:35:10|GetLastRevID: Query of last RevisionID of page "User%3APeriodiBOT%2FArchivo-00-%C3%ADndice successful, result: 338925|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:10|GetORESScore: Query of ORES score from revid 338925|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:10|GetORESScore: Query of ORES score from revid done, Double: GF: 34,68 DMG:82,08|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:10|GetORESScore: Query of ORES score from revid done, Strings: GF: 0,34684572181425644 DMG:0,8208173801364962|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:45|Begin GetLastDateTime|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:45|GetMostRecentDateTime: Returning nothing |LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:45|Begin GetLastDateTime|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:45|GetMostRecentDateTime: Returning nothing |LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:45|Begin GetLastDateTime|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:45|GetLastDateTime match: "02:06 26 oct 2017 (UTC)"|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:45|GetLastDateTime: Try parse|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:46|GetLastDateTime parse string: "02:06 26/10/2017"|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:46|GetLastDateTime parse string: "02:14 26/10/2017"|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:46|GetLastDateTime match: "02:19 26 oct 2017 (UTC)"|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:46|GetLastDateTime: Try parse|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:46|GetLastDateTime parse string: "02:19 26/10/2017"|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:46|GetLastDateTime match: "02:40 26 oct 2017 (UTC)"|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:46|GetLastDateTime: Try parse|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:46|GetLastDateTime parse string: "02:40 26/10/2017"|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:46|GetLastDateTime match: "02:50 26 oct 2017 (UTC)"|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:46|GetLastDateTime: Try parse|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:46|GetLastDateTime parse string: "02:50 26/10/2017"|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:46|GetLastDateTime match: "13:25 26 oct 2017 (UTC)"|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:46|GetLastDateTime: Try parse|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:46|GetLastDateTime parse string: "13:25 26/10/2017"|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:46|GetLastDateTime match: "13:42 26 oct 2017 (UTC)"|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:46|GetLastDateTime: Try parse|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:46|GetLastDateTime parse string: "13:42 26/10/2017"|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:46|GetLastDateTime match: "03:16 27 oct 2017 (UTC)"|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:46|GetLastDateTime: Try parse|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:46|GetLastDateTime parse string: "03:16 27/10/2017"|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:46|GetLastDateTime match: "17:18 28 oct 2017 (UTC)"|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:46|GetLastDateTime: Try parse|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:46|GetLastDateTime parse string: "17:18 28/10/2017"|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:46|GetLastDateTime match: "17:42 28 oct 2017 (UTC)"|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:46|GetLastDateTime: Try parse|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:46|GetLastDateTime parse string: "17:42 28/10/2017"|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:46|GetLastDateTime match: "17:47 28 oct 2017 (UTC)"|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:46|GetLastDateTime: Try parse|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:46|GetLastDateTime parse string: "17:47 28/10/2017"|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:46|GetLastDateTime match: "18:01 28 oct 2017 (UTC)"|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:46|GetLastDateTime: Try parse|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:46|GetLastDateTime parse string: "18:01 28/10/2017"|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:46|GetLastDateTime match: "01:18 29 oct 2017 (UTC)"|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:46|GetLastDateTime: Try parse|LOCAL|PeriodiBOT-TestWiki|DEBUG
12-11-2017 19:35:46|GetLastDateTime parse string: "01:18 29/10/2017"|LOCAL|PeriodiBOT-TestWiki|DEBUG
